tic_id,label,source_catalog,disposition,period_days,epoch_btjd,depth_ppm,duration_hours,tmag,notes
4206238,eb,tess_ebs_villanova,EB,14.974107488702057,1483.13359550703,,,9.89635,morph=0.26734293
4247738,eb,tess_ebs_villanova,EB,1.3022556514101866,1842.5637994872425,,,14.5408,morph=0.34746748
4254645,eb,tess_ebs_villanova,EB,4.038794769212081,1468.2638479768204,,,8.0836,morph=0.5351174
4293397,starspot,vizier:J/AJ/164/137,rotator,3.8550000190734863,,,,15.012999534606934,
4294779,unknown,exofop_toi,FP,0.343889185962649,2459174.475148,24850.3953804569,0.969606906244014,15.8552,"FP (possible blend, disposition=FP); some stellar variability; high proper motion"
4299830,eb,tess_ebs_villanova,EB,0.5341186812458436,1842.8193659004928,,,11.228,morph=0.4265544
4426490,unknown,exofop_toi,FP,2.66895702509413,2460235.021932,17029.8720026188,2.75087379134272,12.1616,"FP (possible blend, disposition=FP); multiple stars in pixel"
4610830,planet,exofop_toi,KP,8.2616616,2460219.144796,1343.0,2.862,11.5018,K2-138 e; marginal QLP detection in combined TESS+K2
4616072,planet,exofop_toi,KP,4.18761538150302,2459201.891355,10906.185708004,3.00702168838434,12.8893,HATS-45 b
4629065,eb,tess_ebs_villanova,EB,11.794327019999995,1420.376120985846,,,10.8532,morph=0.27944466
4646810,planet,exofop_toi,CP,10.924547796491108,2458416.351956,653.5371410106749,1.8716476761682237,8.8723,HD 15906 b; alerted as two single transits; now have a period for one of the singles. Other potential single transit at TBJD ~1430.8 corresponding to HD 15906 c
4723156,eb,tess_ebs_villanova,EB,9.490105417353403,1409.1557394158112,,,12.4886,morph=0.0262991489999999
4742129,eb,tess_ebs_villanova,EB,2.072016280766349,1410.9799393233654,,,11.2057,morph=0.37543902
4897275,planet,exofop_toi,CP,16.710042174913,2458872.341155,615.287363110693,5.40046516776682,7.6474,still only two transits as of s48; transit that would have been in s48 landed in data gap
4918918,planet,exofop_toi,CP,0.57347655188524,2458870.47457,818.390340319063,0.900450829427625,10.7818,low MES; potential L1 planet
4957914,eb,tess_ebs_villanova,EB,1.2463608333411569,1871.1778994690528,,,13.5952,morph=0.50254405
4971740,eb,tess_ebs_villanova,EB,0.8677956885428213,1871.100901078735,,,9.8666,morph=0.36022115
4999813,unknown,exofop_toi,FP,2.0849517,2459226.726213,2380.0,3.099,12.6063,"FP (possible blend, disposition=FP); found in faint-star QLP search"
5024743,unknown,exofop_toi,FP,12.4498835,2459990.141393,1827.0,5.45,10.1015,"FP (possible blend, disposition=FP); TFOP NEB/FP"
5092088,eb,tess_ebs_villanova,EB,10.125881991164704,1522.6118969599315,,,12.0077,morph=0.23144814
5109298,unknown,exofop_toi,FP,1.6187106687918,2459202.960241,1352.1697972869,4.73974904975049,10.6698,"FP (possible blend, disposition=FP); TFOP FP; retired as NEB"
5205367,eb,tess_ebs_villanova,EB,3.9928126436987217,2011.5953383149667,,,6.6776,morph=0.48475105
5364915,eb,tess_ebs_villanova,EB,11.144805509605192,1524.4372518891423,,,8.1175,morph=0.15928388
5506314,eb,tess_ebs_villanova,EB,8.253917492674214,1552.39423595826,,,9.361,morph=1.0159414
5674169,eb,tess_ebs_villanova,EB,0.3182028114730066,1790.8184290215772,,,9.34142,morph=0.8538728000000001
5703872,eb,tess_ebs_villanova,EB,16.28144617416293,1517.5175261839124,,,7.8812,morph=0.16269909
5772442,unknown,exofop_toi,FP,1.10578,2458492.50181,672.523,1.87,10.351,"FP (possible blend, disposition=FP); Saturn-sized; Slight centroid shift; potentially blended (BEB or diluted planet); need SG1 to check"
5800958,unknown,exofop_toi,FP,4.2318085,2459545.884668,1780.0,2.558,11.9696,"FP (possible blend, disposition=FP); found in faint-star QLP search"
5868998,eb,tess_ebs_villanova,EB,0.6356446553990469,1571.067574864849,,,13.9372,morph=0.44334704
5882269,planet,exofop_toi,KP,4.7948642,2460251.750696,2280.0,2.245,12.0394,K2-284 b
5969274,eb,tess_ebs_villanova,EB,1.0579672368047854,1570.6868109981724,,,6.89083,morph=0.5279874
5981829,eb,tess_ebs_villanova,EB,1.7990760070221383,1571.120875760701,,,9.0986,morph=0.60732615
6400274,eb,tess_ebs_villanova,EB,1.2112319592832257,1656.304617980443,,,9.1717,morph=0.51155436
6518047,eb,tess_ebs_villanova,EB,1.851331928723453,1492.5484493117033,,,12.6997,morph=0.48949113
6653897,unknown,exofop_toi,FP,0.8857522,2459549.122766,760.0,1.579,11.4541,"FP (possible blend, disposition=FP); found in faint-star QLP search"
6663331,planet,exofop_toi,KP,3.180362,2458656.633231,21192.463324,2.111521,13.2887,HATS-28b
6667908,eb,tess_ebs_villanova,EB,14.443446408680924,1660.802816511002,,,9.9976,morph=0.2980731
6892385,planet,exofop_toi,KP,8.2669589,2460256.367181,1316.0,3.328,11.2089,K2-105 b
6893917,planet,exofop_toi,KP,3.08017952766776,2459502.394945,8926.43234597098,3.48709576497255,9.02097,KELT-17 b
7020254,planet,exofop_toi,KP,20.2730282,2460238.657358,17182.0,3.651,12.7462,K2-115 b
7059054,planet,exofop_toi,KP,5.185768,2460255.017005,13002.0,2.356,12.244,K2-121 b
7088246,planet,exofop_toi,KP,2.1605155443871817,2458654.345755,13774.879461945344,1.4806955593099969,13.2851,HATS-23 b
7211118,eb,tess_ebs_villanova,EB,1.446260879197122,1492.559937230869,,,8.86839,morph=0.53422004
7418947,eb,tess_ebs_villanova,EB,1.0078080046891953,1411.1837649332306,,,10.2199,morph=0.732226
7439481,unknown,exofop_toi,FP,1.25408055209495,2459333.969005,66025.0994260211,1.34355168935015,14.0644,"FP (possible blend, disposition=FP); check neighbor TIC 7439480"
7548817,planet,exofop_toi,CP,4.52074,2459735.896093,8520.0,4.175,12.0453,CTOI from Olmschenk (2021)
7624182,unknown,exofop_toi,FP,1.1096992,2459199.670069,620.0,2.097,8.7929,"FP (possible blend, disposition=FP); "
7695666,eb,tess_ebs_villanova,EB,17.553700894345678,1429.2434042886318,,,10.1271,morph=0.09344074
7724421,eb,tess_ebs_villanova,EB,0.6405998048922625,1411.2378328024506,,,9.5443,morph=0.8216003000000001
7849727,eb,tess_ebs_villanova,EB,0.9933050020804594,1684.1632337386611,,,9.9971,morph=0.6345165
7851729,eb,tess_ebs_villanova,EB,1.2526446377841856,2009.8034949209991,,,10.9806,morph=0.6141194000000001
7854182,eb,tess_ebs_villanova,EB,0.8660210299263076,1983.7438280770275,,,9.0619,morph=0.6146146
7904580,unknown,exofop_toi,FP,15.8346011,2459249.62041,18000.0,4.676,13.3008,"FP (possible blend, disposition=FP); may be a secondary; potential V-shaped primary or second planet single transit at 2244 days; found in faint-star QLP search"
8200343,eb,tess_ebs_villanova,EB,12.984562244334688,1873.1589790184937,,,11.9114,morph=0.0862044999999999
8245065,eb,tess_ebs_villanova,EB,0.3280227673769263,1870.756681951775,,,8.2342,morph=0.7484071
8260536,planet,exofop_toi,CP,10.590923,2459616.492055,10290.0,4.105,9.58055,TOI-5398 b/.01
8348911,planet,exofop_toi,CP,2.32634296639119,2458957.9252,4153.61444356599,1.21950508802238,13.5042,low SNR
8400842,planet,exofop_toi,KP,3.1915257,2460657.382557,8587.0,2.756,9.441,XO-3 b
8592033,eb,tess_ebs_villanova,EB,4.343590326579395,1957.7206214148944,,,9.9931,morph=0.62906456
8599009,planet,exofop_toi,CP,2.88069,2459766.955834,10380.0,1.784,10.4673,slight depth aperture correlation; v-shaped
8624617,eb,tess_ebs_villanova,EB,4.9057066522008,1956.3055606104847,,,11.3482,morph=0.6018473000000001
8669966,eb,tess_ebs_villanova,EB,3.394454313854502,1983.7384828862428,,,6.64925,morph=0.9000155999999999
8673277,eb,tess_ebs_villanova,EB,0.4211696761946948,1956.0790628468624,,,7.43682,morph=0.8037438
8677671,eb,tess_ebs_villanova,EB,1.115976642442152,1871.4540566842288,,,10.0186,morph=0.5639609
8766412,eb,tess_ebs_villanova,EB,2.3193330221346167,1872.53270602955,,,9.2004,morph=0.9085102
8767448,planet,exofop_toi,KP,4.3532339,2458892.510627,10270.0,3.869,9.98111,WASP-13 b
8769657,eb,tess_ebs_villanova,EB,0.4264695253860719,1870.5148796682493,,,12.8899,morph=0.57421196
8895896,eb,tess_ebs_villanova,EB,12.858088547343169,1818.4575805927511,,,11.6269,morph=0.1977346
8967242,planet,exofop_toi,CP,7.09385304707861,2458904.815773,284.238113501594,2.51076259145931,8.3662,low SNR; possible instrument or systematic
8989778,eb,tess_ebs_villanova,EB,0.6127979313651339,1354.7325953504617,,,10.9507,morph=0.7914239000000001
9006668,planet,exofop_toi,CP,1.2730965,2460205.747992,414.0,1.48,9.926601,TOI-238 b
9032368,unknown,exofop_toi,FP,1.632,2458355.67942,5500.0,1.466,13.2889,"FP (possible blend, disposition=FP); target is likely 9032367 (still possible to be a planet); rereleased on TIC 9032367 as TOI 6731.01"
9033144,eb,tess_ebs_villanova,EB,14.145160821979024,1557.0283326638364,,,9.74346,"morph=0.12224609 [label conflict across sources: ['eb', 'unknown']]"
9036901,eb,tess_ebs_villanova,EB,3.413008459092505,1930.550945187254,,,11.5961,morph=0.59911346
9054370,eb,tess_ebs_villanova,EB,3.1899594642233366,1357.1353045783826,,,7.6176,morph=0.29038283
9058724,eb,tess_ebs_villanova,EB,3.56054194425201,1934.712606403465,,,10.0081,morph=0.44234672
9070070,eb,tess_ebs_villanova,EB,0.4814247408611078,1354.6088673782094,,,10.1667,morph=0.8307091000000001
9102327,unknown,exofop_toi,FP,3.2615,2458354.54332,1652.28,2.233,11.3018,"FP (possible blend, disposition=FP); target star is two stars in Gaia; TFOP FP; retired as NEB"
9155187,planet,exofop_toi,KP,4.18783747823124,2459582.167296,11415.1655183157,2.99059035976513,11.4556,XO-5 b
9172417,eb,tess_ebs_villanova,EB,0.2451915077576635,1438.0393287512106,,,11.8499,morph=0.6551174
9209932,eb,tess_ebs_villanova,EB,3.5225328745456954,1354.7129679823342,,,9.3704,morph=0.44990146
9348006,planet,exofop_toi,CP,10.2405483,2459635.364326,9950.0,3.538,10.9184,
9361438,eb,tess_ebs_villanova,EB,8.607740660477766,1875.749081921904,,,9.93029,morph=0.13988334
9380768,eb,tess_ebs_villanova,EB,1.6222184007566904,1439.5316679582183,,,10.5073,morph=0.4593829
9381557,eb,tess_ebs_villanova,EB,11.82214813143074,1446.4481422548106,,,11.8228,morph=0.48032188
9385460,planet,exofop_toi,KP,3.37796143335662,2460044.202478,7198.74711253128,4.2709189187804,12.5329,HATS-31 b
9391285,eb,tess_ebs_villanova,EB,2.7525410708479097,1902.1029032155595,,,10.4231,morph=0.30326936
9433212,eb,tess_ebs_villanova,EB,5.0134479602901125,1440.1555820560452,,,11.6917,morph=0.2004352999999999
9443323,planet,exofop_toi,KP,4.0135700487779,2459913.801096,8561.43948662856,4.13812017684486,12.1957,HAT-P-58 b
9461737,eb,tess_ebs_villanova,EB,0.6369755507948999,1900.6296268929104,,,15.4981,morph=0.57353866
9473243,eb,tess_ebs_villanova,EB,2.2669595434163443,1989.388848933644,,,10.5583,morph=0.5361464
9725627,planet,exofop_toi,KP,4.15678335726899,2458356.962228,4830.18595217686,3.94136088031713,10.9774,WASP-30b - BD
9727392,eb,tess_ebs_villanova,EB,4.534567929703335,1355.324723233226,,,11.2932,"morph=0.3759212999999999 [label conflict across sources: ['eb', 'unknown']]"
9804616,unknown,exofop_toi,FP,0.516834685451029,2458411.065871,33190.706911,0.936413,14.1118,"FP (possible blend, disposition=FP); Retired as SEB2	"
9825731,eb,tess_ebs_villanova,EB,0.5907442589585851,1987.4467290018392,,,11.1429,morph=0.70008713
9830791,unknown,exofop_toi,FP,3.5414573,2458835.348947,5930.0,2.83,13.1021,"FP (possible blend, disposition=FP); low SNR; found in faint-star QLP search"
9837861,unknown,exofop_toi,FP,0.6565741,2460312.310541,423.0,1.908,9.9021,"FP (possible blend, disposition=FP); Possibly variability; check 9837855; retired as TFOP FP/NEB"
9845586,eb,tess_ebs_villanova,EB,0.3601126422259429,1410.7768789851475,,,11.6956,morph=0.718716
9945183,eb,tess_ebs_villanova,EB,1.5575894779567077,1411.7325414385532,,,11.2932,morph=0.53086793
9989136,planet,exofop_toi,CP,6.18416879889915,2458848.68514,1052.35091682847,2.58984969184785,8.5446,potential L1 planet; variable host
10048801,eb,tess_ebs_villanova,EB,3.6987295495022554,1842.997369849071,,,8.408,morph=0.45904732
10057647,eb,tess_ebs_villanova,EB,16.2635300393824,1842.8089808403809,,,8.27324,morph=0.0760991
10393493,eb,tess_ebs_villanova,EB,0.3604604362195877,1983.7530864135408,,,12.1071,morph=0.7887733
10467747,eb,tess_ebs_villanova,EB,0.3026196953129559,2010.4570105100872,,,10.0992,morph=0.52968127
10552342,unknown,exofop_toi,FP,7.5414411,2460570.968533,16900.0,2.454,12.5058,"FP (possible blend, disposition=FP); found in faint-star QLP search"
10756751,eb,tess_ebs_villanova,EB,3.4885321869801738,1387.9977271385314,,,9.4189,morph=0.571214
10837041,planet,exofop_toi,CP,0.7827074550330908,2460987.464436,526.8676749515395,1.0403705642601777,10.4238,TOI-2411 b
10838695,eb,tess_ebs_villanova,EB,2.3061233096439597,1386.6713432896115,,,10.0742,morph=0.5265611
10891640,eb,tess_ebs_villanova,EB,6.181968811422059,1685.0681205974263,,,9.287,morph=0.52198946
11002748,eb,tess_ebs_villanova,EB,0.7787150087810764,1438.4156906608575,,,11.6115,morph=0.66891015
11046410,eb,tess_ebs_villanova,EB,8.122621082571444,1441.106274555361,,,5.31848,morph=0.43948472
11070365,eb,tess_ebs_villanova,EB,0.9020850610040776,1492.2775436934664,,,14.4064,morph=0.56036544
11111899,unknown,exofop_toi,FP,0.6193401,2460557.800973,1853.0,1.514,9.6996,"FP (possible blend, disposition=FP); retired as TFOP FP/NEB"
11113164,eb,tess_ebs_villanova,EB,2.839180461273554,1712.9270595222465,,,10.3441,morph=0.62874264
11119600,eb,tess_ebs_villanova,EB,1.2211942357654928,1683.7320277419929,,,11.387,morph=0.5317276
11270200,planet,exofop_toi,KP,3.14324025965375,2460806.062159,4968.97537405292,4.3767435834864665,12.2994,no stellar parameters in TIC; HATS-12 b
11286209,eb,tess_ebs_villanova,EB,1.1909335650978932,1468.1386778666622,,,6.8524,morph=0.5722378
11437325,eb,tess_ebs_villanova,EB,0.5733566327811985,1790.8061057483785,,,11.0954,morph=0.52088356
11439959,planet,exofop_toi,KP,3.6188768684565273,2460805.763535,12658.271876667171,4.358380753595063,13.3735,HATS-11 b
11480287,eb,tess_ebs_villanova,EB,2.316807798304227,1713.0153980472985,,,11.0328,morph=0.60016453
11480757,eb,tess_ebs_villanova,EB,0.4041670317720466,1711.5506179447032,,,11.5667,morph=0.8623419
11487334,eb,tess_ebs_villanova,EB,0.3840273021513814,1386.0000922198858,,,11.6055,morph=0.8085604999999999
11491822,eb,tess_ebs_villanova,EB,9.946591112938655,1851.9277371299124,,,5.3423,morph=0.20677233
11546041,eb,tess_ebs_villanova,EB,0.4068856413193077,1386.3266648696265,,,11.7142,morph=0.7779119000000001
11561667,planet,exofop_toi,CP,3.08762973344209,2458543.868539,40411.8142458553,2.23862461062643,14.9181,"HATS-77 b [label conflict across sources: ['eb', 'planet']]"
11598102,eb,tess_ebs_villanova,EB,0.422905805191029,1386.0045769433964,,,9.8718,morph=0.7789854
11704852,eb,tess_ebs_villanova,EB,6.771242673717064,1713.3611698748432,,,11.928,morph=0.54829955
11748495,eb,tess_ebs_villanova,EB,4.1615575349264615,1521.0999068507842,,,8.665,morph=0.5139622
11755687,planet,exofop_toi,KP,3.05226855123679,2460663.454963,15853.20481345165,2.256438837388255,12.4821,Gaia-1 b
11756637,eb,tess_ebs_villanova,EB,4.3064103003272765,1469.1375389368934,,,12.9,morph=0.19075984
11793277,eb,tess_ebs_villanova,EB,1.5069611249136818,1712.3065421427546,,,10.3503,morph=0.6101717
11799872,eb,tess_ebs_villanova,EB,4.257857432147318,1842.942715109672,,,5.8651,morph=0.36379957
11799874,eb,tess_ebs_villanova,EB,4.257927323674756,1842.9427051887608,,,5.81,morph=0.3655538
11996814,unknown,exofop_toi,FP,0.448734913893695,2458790.849435,3572.03280317624,2.87578965472215,11.6484,"FP (possible blend, disposition=FP); V-shaped; crowded field"
12012992,eb,tess_ebs_villanova,EB,0.9011728850542048,1517.9054738749635,,,12.6815,morph=0.6261858
12029932,eb,tess_ebs_villanova,EB,10.554261344918896,1689.6532532167569,,,9.276,morph=0.7330916999999999
12036590,unknown,exofop_toi,FP,5.73436,2459226.801169,17740.0,1.146,10.9766,"FP (possible blend, disposition=FP); possible centroid offset to W but neighboring stars likely too dim for depth of events"
12158853,eb,tess_ebs_villanova,EB,1.2623790727496909,1469.5523473469702,,,11.6303,morph=0.36139894
12421862,planet,exofop_toi,CP,10.21520251255381,2458356.371864,960.547568217517,2.347621859753776,9.92801,TOI-198 b
12494582,eb,tess_ebs_villanova,EB,0.8309453488492198,1684.023706682896,,,9.7878,morph=0.6484479999999999
12529950,eb,tess_ebs_villanova,EB,2.4004336868118874,1411.5720585411675,,,12.0634,morph=0.3078998
12611594,planet,exofop_toi,KP,1.915525757560286,2460803.361443,7383.186707722045,3.566395102682401,12.5866,HATS-9 b
12631605,eb,tess_ebs_villanova,EB,0.7088063038700174,1411.2587615979603,,,10.1923,morph=0.5390767
12632044,eb,tess_ebs_villanova,EB,0.201630783968138,1411.3296187469452,,,11.647,morph=0.84908044
12672792,eb,tess_ebs_villanova,EB,4.211631647394101,1684.0809290891723,,,7.3776,morph=0.57644105
12673900,eb,tess_ebs_villanova,EB,1.9102171674158943,1712.4196983297695,,,10.1637,morph=0.6348971
12723924,eb,tess_ebs_villanova,EB,22.000400393847947,1357.5026114470695,,,9.3076,morph=0.038463682
12790306,eb,tess_ebs_villanova,EB,1.1847291313313109,1765.5005299252116,,,6.745,morph=0.6090963
12824209,eb,tess_ebs_villanova,EB,1.0711623500903422,1790.8554576950526,,,14.9063,morph=0.52732235
12862099,planet,exofop_toi,KP,2.42382258353343,2458386.578118,16167.1783696915,2.24840146327738,12.3993,WASP-44 b
12862119,eb,tess_ebs_villanova,EB,11.207743808500885,1390.9806440499565,,,15.4968,morph=0.25429696
12915124,eb,tess_ebs_villanova,EB,3.1642751033080083,1684.2603800979016,,,11.3382,morph=0.5241981
13021029,planet,exofop_toi,KP,3.85588998096666,2459175.599762,9747.60355971291,3.9555399273548,11.7231,"WASP-61 b [label conflict across sources: ['eb', 'planet']]"
13023738,unknown,exofop_toi,FP,8.0635,2459104.87232,5180.0,3.396,12.2524,"FP (possible blend, disposition=FP); Centroid shift. Potential secondary at 0.4 phase (eccentric). Very large/inflated planet radius for period. Retired as TFOP FP/NEB."
13037534,eb,tess_ebs_villanova,EB,30.18269451712608,1781.4783845326224,,,10.0025,morph=0.5424640000000001
13062255,eb,tess_ebs_villanova,EB,1.6512129801077522,1439.0678477716751,,,10.3737,morph=0.571365
13062697,eb,tess_ebs_villanova,EB,4.848767579632914,1443.3787401809889,,,8.4364,morph=0.7840394
13068361,eb,tess_ebs_villanova,EB,0.3073681449988683,1354.3512279424442,,,10.185,morph=0.80791676
13070701,eb,tess_ebs_villanova,EB,0.4140761278485774,1438.2102814037687,,,10.8523,morph=0.9004873
13092260,eb,tess_ebs_villanova,EB,13.245814373099131,1358.352518257578,,,8.57058,morph=0.110690475
13135572,eb,tess_ebs_villanova,EB,0.3983886112309989,1438.0711946033573,,,9.39965,morph=0.7393439
13325340,eb,tess_ebs_villanova,EB,0.89309110134915,1438.1532595025824,,,11.9279,morph=0.5779996999999999
13345143,eb,tess_ebs_villanova,EB,0.6723508287975608,1437.9989339012072,,,9.12188,morph=0.7839713
13349647,planet,exofop_toi,KP,1.53736434898399,2458518.50543,17828.6194881916,1.75287788401042,12.212,"WASP-36 b [label conflict across sources: ['eb', 'planet']]"
13351941,eb,tess_ebs_villanova,EB,1.5806087491519285,1791.9248259639085,,,6.9104,morph=0.5375135
13389059,eb,tess_ebs_villanova,EB,30.55140196815457,1768.1791415177947,,,7.0814,morph=0.101071864
13684720,eb,tess_ebs_villanova,EB,12.437814754527786,1695.012200874347,,,12.4647,morph=0.19619587
13840107,eb,tess_ebs_villanova,EB,2.7660840015233763,1792.526429090294,,,12.4555,morph=0.470398
13957444,eb,tess_ebs_villanova,EB,3.740436266117541,1441.4390855757283,,,8.2807,morph=0.25713596
13968858,eb,tess_ebs_villanova,EB,3.4855938470630106,1684.7723529555874,,,8.9182,morph=0.62541103
13974582,eb,tess_ebs_villanova,EB,4.8607921406348495,1714.1425015805826,,,11.4665,morph=0.33361092
13976604,eb,tess_ebs_villanova,EB,3.2053727400057466,1713.8816343555409,,,10.8886,morph=0.8904443000000001
14040050,eb,tess_ebs_villanova,EB,10.270734080928593,1793.0129361578445,,,10.3903,morph=0.27303675
14081980,eb,tess_ebs_villanova,EB,2.9191488245012014,1438.8704995577466,,,10.5055,morph=0.3263526
14091704,eb,tess_ebs_villanova,EB,0.7650591136056614,1438.414667836241,,,9.1577,morph=0.42928162
14207118,eb,tess_ebs_villanova,EB,2.7046115765017147,1684.7166258958212,,,8.17764,morph=0.6257832
14307980,eb,tess_ebs_villanova,EB,0.8974226186011917,1518.1255184097986,,,11.2102,morph=0.50295746
14336130,planet,exofop_toi,CP,8.082354,2460298.678071,559.0,3.284,8.82897,L1 candidate
14344979,planet,exofop_toi,KP,4.11177308955965,2459255.860453,22017.8853537156,2.15756476230473,12.3353,WASP-183 b
14570099,planet,exofop_toi,KP,26.1944548547795,2459521.873206,1202.77166753273,3.83540882598051,11.0384,K2-346 b
14614418,planet,exofop_toi,KP,0.837845275042965,2458569.538097,21355.7850720915,2.15900956439072,13.3898,"HATS-18 b [label conflict across sources: ['eb', 'planet']]"
14617089,eb,tess_ebs_villanova,EB,1.6689463353180534,1684.9975368768778,,,11.9411,morph=0.63266605
14661418,planet,exofop_toi,KP,4.72281595735881,2458570.990969,22675.3812671286,2.1894173969358,12.4806,HATS-22 b
14679411,eb,tess_ebs_villanova,EB,6.049950158804719,1575.407261552342,,,9.55311,morph=0.36334506
14709809,eb,tess_ebs_villanova,EB,9.391070334860858,1505.500243201511,,,8.4276,morph=0.6048889000000001
14770122,planet,exofop_toi,KP,3.54387321128987,2459500.382137,10892.9403037813,4.2332051613389,11.8887,HAT-P-39 b
14826027,eb,tess_ebs_villanova,EB,0.9125680286969527,1900.200105239048,,,7.81768,morph=0.7472794
14842303,eb,tess_ebs_villanova,EB,0.7725964164875071,1711.753379140912,,,10.3501,morph=0.6739465
14844585,eb,tess_ebs_villanova,EB,1.8630983106514305,1711.5079823185024,,,11.4074,morph=0.58545244
14948284,eb,tess_ebs_villanova,EB,2.703686564730265,1902.2660055489832,,,6.63163,morph=0.54451936
