tic_id,label,source_catalog,disposition,period_days,epoch_btjd,depth_ppm,duration_hours,tmag,notes
10837041,planet,exofop_toi,CP,0.7827074550330908,2460987.464436,526.8676749515395,1.0403705642601777,10.4238,TOI-2411 b
11270200,planet,exofop_toi,KP,3.14324025965375,2460806.062159,4968.97537405292,4.3767435834864665,12.2994,no stellar parameters in TIC; HATS-12 b
11439959,planet,exofop_toi,KP,3.6188768684565273,2460805.763535,12658.271876667171,4.358380753595063,13.3735,HATS-11 b
11561667,planet,exofop_toi,CP,3.08762973344209,2458543.868539,40411.8142458553,2.23862461062643,14.9181,"HATS-77 b [label conflict across sources: ['eb', 'planet']]"
11755687,planet,exofop_toi,KP,3.05226855123679,2460663.454963,15853.20481345165,2.256438837388255,12.4821,Gaia-1 b
12421862,planet,exofop_toi,CP,10.21520251255381,2458356.371864,960.547568217517,2.347621859753776,9.92801,TOI-198 b
12611594,planet,exofop_toi,KP,1.915525757560286,2460803.361443,7383.186707722045,3.566395102682401,12.5866,HATS-9 b
12862099,planet,exofop_toi,KP,2.42382258353343,2458386.578118,16167.1783696915,2.24840146327738,12.3993,WASP-44 b
13021029,planet,exofop_toi,KP,3.85588998096666,2459175.599762,9747.60355971291,3.9555399273548,11.7231,"WASP-61 b [label conflict across sources: ['eb', 'planet']]"
13349647,planet,exofop_toi,KP,1.53736434898399,2458518.50543,17828.6194881916,1.75287788401042,12.212,"WASP-36 b [label conflict across sources: ['eb', 'planet']]"
14336130,planet,exofop_toi,CP,8.082354,2460298.678071,559.0,3.284,8.82897,L1 candidate
14344979,planet,exofop_toi,KP,4.11177308955965,2459255.860453,22017.8853537156,2.15756476230473,12.3353,WASP-183 b
14570099,planet,exofop_toi,KP,26.1944548547795,2459521.873206,1202.77166753273,3.83540882598051,11.0384,K2-346 b
14614418,planet,exofop_toi,KP,0.837845275042965,2458569.538097,21355.7850720915,2.15900956439072,13.3898,"HATS-18 b [label conflict across sources: ['eb', 'planet']]"
14661418,planet,exofop_toi,KP,4.72281595735881,2458570.990969,22675.3812671286,2.1894173969358,12.4806,HATS-22 b
14770122,planet,exofop_toi,KP,3.54387321128987,2459500.382137,10892.9403037813,4.2332051613389,11.8887,HAT-P-39 b
15445551,planet,exofop_toi,KP,1.68279170176108,2458569.66758,8131.43426106873,3.03146657696923,10.349,"WASP-87 b [label conflict across sources: ['eb', 'planet']]"
15692883,planet,exofop_toi,CP,5.147905,2460602.632371,3710.0,5.405,9.7116,WASP-187 b
16005254,planet,exofop_toi,CP,3.7927572,2459522.82521,24440.0,1.47,13.2239,found in faint-star QLP search
16288184,planet,exofop_toi,KP,2.180533271444878,2458626.801546,16399.85846405854,2.944374492197401,11.0657,"K2-237 b [label conflict across sources: ['eb', 'planet']]"
16740101,planet,exofop_toi,KP,1.48109028542409,2458683.457596,6788.51453882957,4.15882908243568,7.58204,"KELT-9 b [label conflict across sources: ['eb', 'planet']]"
17307715,planet,exofop_toi,KP,13.8532745404664,2459476.992391,1068.13305536142,3.19695419649119,11.4529,K2-155 c
17409453,planet,exofop_toi,KP,9.72665,2460243.190501,2287.0,4.584,12.9285,K2-87 b; detected with K2 and QLP/TESS
17746821,planet,exofop_toi,KP,3.12201660495001,2458493.164634,6304.91702549857,3.57188644160922,11.3155,HAT-P-50b
17865622,planet,exofop_toi,CP,3.11984038989874,2459826.736428,8016.80095305528,1.76467229033528,10.9541,TOI-3540 A b; found in faint-star QLP search
17993892,planet,exofop_toi,KP,4.1244833,2459632.338336,9590.0,3.567,11.1065,HAT-P-21 b
18310799,planet,exofop_toi,KP,17.3070631,2460253.01276,1909.0,3.646,10.1192,K2-136 c
18318288,planet,exofop_toi,CP,1.38885844016764,2458984.759725,1372.51368337488,0.826700235192078,12.4106,host is variable; low SNR
18885659,planet,exofop_toi,CP,2.8890956,2460503.943244,36105.0,2.232,13.8273,found in faint-star QLP search
19028197,planet,exofop_toi,KP,3.33665106328833,2459500.53574,6765.87043260467,1.85800338420603,10.2479,GJ 3470 b
19342878,planet,exofop_toi,CP,1.33282518275466,2459963.429938,19240.1766705933,2.04961740847406,10.8042,
19684256,planet,exofop_toi,KP,1.3666563,2459278.312088,21070.0,1.967,13.1758,HATS-52 b
20096620,planet,exofop_toi,KP,2.91640044952125,2459580.063121,7257.70254811599,3.28681000294742,9.9596,HAT-P-13 b
20182780,planet,exofop_toi,CP,4.3533211,2459715.022491,21740.0,1.894,13.4609,found in faint-star QLP search
21113347,planet,exofop_toi,KP,4.218075975601352,2459310.816804,7882.070120506478,3.5060864583149884,11.4007,HATS-58 A b; SPOC is assuming solar radius; true radius slightly larger
21535395,planet,exofop_toi,CP,2.8009914707958,2458871.488566,204.855332544592,1.49853987456756,7.6586,bright star
21744120,planet,exofop_toi,KP,5.50806821746442,2458983.744992,21584.7573167274,2.63999947014186,11.733,HAT-P-18 b
21832928,planet,exofop_toi,CP,16.3413889020981,2458987.266354,372.097061819257,5.37644805048291,6.6813,L1 candidate with bright host
22221375,planet,exofop_toi,CP,3.9846589,2460013.591733,445.0,2.146,7.3635,HD 86226 c
22233480,planet,exofop_toi,CP,7.44630337680409,2459396.409578,4045.72417847442,2.00331377616967,11.2695,potential L1 planet
22529346,planet,exofop_toi,KP,1.2749246,2459986.21062,18699.0,2.783,10.056,WASP-121 b
23434737,planet,exofop_toi,CP,25.5195306914712,2458553.062116,558.375863689352,6.68774512927699,7.9995,validated planet
23769326,planet,exofop_toi,CP,7.4332642,2459682.83197,6000.0,3.051,12.3342,found in faint-star QLP search
24358417,planet,exofop_toi,CP,22.6539607,2459183.68068,11530.0,3.468,11.7024,Slight depth aperture correlation; CTOI from Marco Montalto
25155310,planet,exofop_toi,KP,3.28878982693448,2458327.519958,7005.72479018588,3.43677173022605,10.6103,"WASP-126 b [label conflict across sources: ['eb', 'planet']]"
25375553,planet,exofop_toi,KP,2.31096889835692,2460155.87081,6829.42364951378,3.43038207029443,9.77486,"WASP-111 b [label conflict across sources: ['eb', 'planet']]"
26017005,planet,exofop_toi,KP,4.09847409320976,2459449.120055,16869.9465037156,2.323409011514,12.5489,K2-30 b; detected with combined QLP + K2 data
26054627,planet,exofop_toi,CP,3.3176675,2459521.813826,25010.0,1.796,13.8117,found in faint-star QLP search
26078330,planet,exofop_toi,KP,8.75470797754477,2459451.225412,1527.6748938752,3.46444025073986,11.584,K2-178 b
26547036,planet,exofop_toi,CP,1134.67239633331,2459846.977285,11679.2159463996,8.68446227886302,9.26693,roughly Jupiter size; multiple stars in pixel; CTOI from Planet Hunters; actual period likely shorter than max period of ~1134.7 days
26826078,planet,exofop_toi,KP,2.8753183,2460285.252669,23676.0,1.615,10.2832,HAT-P-20 b
27039476,planet,exofop_toi,KP,2.2251639,2460257.717716,284.0,1.545,9.3928,weak detection; K2-291 b; detected with combined QLP + K2 data
27064468,planet,exofop_toi,CP,5.4589863,2460282.114507,1230.0,3.39,9.56225,TOI-5126 b
27318774,planet,exofop_toi,KP,3.24324876796633,2459422.907793,17481.821644802,3.07484405344571,14.4394,Kepler-485 b
27491137,planet,exofop_toi,CP,10.356359551487,2459675.695029,923.942126996727,3.48149331250979,8.3745,TOI-2076 b
27534138,planet,exofop_toi,KP,28.5410557316464,2459419.054916,1280.58982645742,10.6581230767746,11.2877,Kepler-450 b
27635334,planet,exofop_toi,KP,4.73355750514672,2459502.375963,930.250351853628,3.20892344814356,11.6736,K2-108 b
27649847,planet,exofop_toi,CP,1.54284863301638,2458492.716411,2154.48557809037,1.19588980986732,12.4029,L1 candidate
27769688,planet,exofop_toi,KP,88.4956829658291,2458733.312542,2838.57565688213,6.95108488405611,11.3523,Kepler-396 c / KOI 2672.01; multi
27774415,planet,exofop_toi,KP,4.94279853350153,2459422.773399,11349.4838660999,3.31538275775367,13.2394,Kepler-15 b / KOI-128.01
27848472,planet,exofop_toi,KP,1.8468345,2460338.136034,13237.0,2.565,10.1058,WASP-3 b
27916356,planet,exofop_toi,KP,3.23469439654228,2459421.606981,10156.5613928313,3.57108929808516,12.6877,Kepler-6 b; found in faint-star QLP search
27990610,planet,exofop_toi,KP,2.81649787731269,2459772.312716,19270.7270340282,2.68966648234709,14.4889,Kepler-670 b
28230919,planet,exofop_toi,KP,4.8878037,2460554.347022,4279.0,2.184,8.5077,"HAT-P-11 b [label conflict across sources: ['eb', 'planet']]"
28900646,planet,exofop_toi,CP,0.669144914216613,2459910.938093,1254.37119318744,0.992163136341835,11.1117,TOI-1685 b
29191624,planet,exofop_toi,CP,14.6503935,2459635.116524,330.0,2.08,8.737001,low SNR
29344935,planet,exofop_toi,KP,2.76676000983202,2458326.127479,14947.4387827137,2.68721776988127,13.2366,HATS-14 b
29781292,planet,exofop_toi,CP,56.0045056484392,2460129.286313,767.919252708239,10.4337078606574,8.9387,HD 28109 c
29857954,planet,exofop_toi,CP,9.47686,2458326.92242,2980.0,4.392,10.7379,TOI-172 b
29960110,planet,exofop_toi,CP,2.49197708495188,2458411.670877,2093.95942014684,1.43381409016892,10.9473,TOI-1201 b
31374837,planet,exofop_toi,CP,12.4610086397464,2458440.630295,2078.14259812213,3.31957772886794,8.1705,TOI-431 d / TOI 431.01
31858843,planet,exofop_toi,KP,2.9776446,2460147.378764,13022.0,2.962,10.4293,WASP-123 b
32487566,planet,exofop_toi,KP,2.75673948742882,2459090.383107,9248.47599177457,2.38085647366309,10.5853,WASP-26 b
32499655,planet,exofop_toi,KP,2.74390294216269,2459197.575826,13852.3979584906,1.50316800755108,13.5452,HATS-44 b
32949762,planet,exofop_toi,KP,3.7684981,2459222.681031,19800.0,2.727,12.3352,WASP-160 B b
33521996,planet,exofop_toi,KP,3.32527029011256,2459220.820401,34741.7763036531,2.05381439558946,13.3383,"HATS-6 b [label conflict across sources: ['eb', 'planet']]"
33595516,planet,exofop_toi,CP,0.76566,2458384.01956,1410.0,1.452,11.5485,flat-bottomed
33692729,planet,exofop_toi,CP,13.6308024056266,2458474.569581,1179.10333388499,4.34265642388421,8.7615,HD 42813 b
34068865,planet,exofop_toi,CP,0.3219233,2460013.7131,204.0,0.199,8.031941,GJ 367 b
34077285,planet,exofop_toi,CP,2.573594282135692,2460663.874669,739.6008282609062,2.481006399967966,9.2563,part of potential multi; 2.57 day signal
35009898,planet,exofop_toi,CP,1.52756389781336,2458543.433731,2892.4227935759,1.37270548601584,12.2255,check neighbor TIC 35009899 (Tmag ~ 16.2)
35022727,planet,exofop_toi,KP,3.65281123782676,2459450.646766,18681.4630567732,2.87885731406943,12.2192,HAT-P-25 b
35516889,planet,exofop_toi,KP,0.788838926489372,2459304.062715,22614.8958862728,1.64165389993842,11.6044,"WASP-19 b [label conflict across sources: ['eb', 'planet']]"
35857242,planet,exofop_toi,KP,3.6344447,2459169.279248,9230.0,3.871,11.3161,"WASP-138b [label conflict across sources: ['eb', 'planet']]"
36352297,planet,exofop_toi,KP,1.5089635,2459211.478874,13140.0,2.373,13.0501,"CoRoT-1 b [label conflict across sources: ['eb', 'planet']]"
36440357,planet,exofop_toi,KP,9.20164964153958,2459211.46641,13812.3233628416,4.43173329634051,13.1573,CoRoT-4 b
36592530,planet,exofop_toi,KP,2.4841975,2460229.465961,10361.0,1.511,10.931,WASP-75 b
36724087,planet,exofop_toi,CP,0.768390381110759,2459988.468158,903.993321409456,1.0241241543017,10.5848,LTT 3780 b / TOI-732.01
36734222,planet,exofop_toi,KP,0.813473271080055,2458543.604633,25866.834740031,1.26296395605359,11.1184,"WASP-43 b [label conflict across sources: ['eb', 'planet']]"
37168957,planet,exofop_toi,KP,1.90008624738961,2459203.608483,25717.008585778,2.30582320966246,14.2465,CoRoT-18 b
37348844,planet,exofop_toi,KP,0.7668220578993619,2460989.040876,27011.22287248312,1.1630505226692769,13.605,NGTS-10 b; no stellar parameters in TIC; SPOC is assuming solar radius but host is a K dwarf
37718056,planet,exofop_toi,KP,3.65688,2458384.09392,7040.0,3.542,11.7083,
37749396,planet,exofop_toi,CP,13.475847841798752,2458392.294018,708.946160083929,2.064391330044608,8.4991,TOI-260 b
37770169,planet,exofop_toi,CP,12.1914558295666,2458474.494915,2625.05707367915,3.31881271330776,10.6995,TOI-470 b
38087018,planet,exofop_toi,KP,1.72926812423633,2459526.191553,23043.2055192696,1.8278099071249,14.6026,K2-45 b
38846515,planet,exofop_toi,KP,2.849382725978083,2460988.068249,7740.4889994654,3.5488879829477424,10.3157,"WASP-100 b [label conflict across sources: ['eb', 'planet']]"
39414571,planet,exofop_toi,CP,4.0197555,2459227.044447,9750.0,2.688,11.5521,CTOI from Marco Montalto
39699648,planet,exofop_toi,CP,6.527388413746004,2458875.997532,415.4308910227752,3.1190657488041773,8.4594,potential L1 planet; 2 stars in pixel
39903405,planet,exofop_toi,KP,5.633477,2460477.275907,5651.0,4.132,8.27468,HAT-P-2 b
39926974,planet,exofop_toi,KP,2.260434582123028,2459448.652065,6082.019964118744,0.9618922484299552,13.3455,K2-28 b
40055053,planet,exofop_toi,CP,4.1793301,2459444.902109,4900.0,5.161,11.6917,found in faint-star QLP search
40292751,planet,exofop_toi,CP,12.7791964,2460319.524905,3008.0,5.242,9.77301,crowded field; Rp underestimated due to detrending issues
42821097,planet,exofop_toi,KP,3.89712026061546,2459205.242785,6312.74627708141,4.82588820686225,13.1861,CoRoT-19b
42883782,planet,exofop_toi,CP,16.2134274,2459786.442643,530.0,3.551,9.6069,slight-depth aperture correlation
43647325,planet,exofop_toi,KP,3.16156970080926,2459176.768453,17482.2328085071,3.1425792336791,10.4408,"WASP-35 b [label conflict across sources: ['eb', 'planet']]"
44737596,planet,exofop_toi,CP,2.78865403242748,2458413.060435,26339.9057953059,1.89001860895223,13.8231,"HATS-75 b [label conflict across sources: ['eb', 'planet']]"
44745133,planet,exofop_toi,KP,7.8181434,2459166.297772,3650.0,4.98,12.5757,
44792534,planet,exofop_toi,CP,3.68497,2459167.32483,2070.0,4.536,9.77919,TOI-954 b
44898913,planet,exofop_toi,CP,2.72990488543893,2458413.191882,7427.72496639624,0.825728846912796,14.2683,potential stellar variability; low SNR
46020827,planet,exofop_toi,KP,9.391132602011536,2460794.2165,6074.389409337866,4.511764266588201,10.4725,WASP-185 b; period manually updated to 1.5 times SPOC-s91 period to match known period as SPOC s91 finds incorrect period due to data gap
46096489,planet,exofop_toi,KP,3.118536,2458598.072777,12242.731322,2.043274,10.6481,WASP-16 b
47911178,planet,exofop_toi,KP,3.58570760706554,2459223.302264,11813.3029259648,2.70720654082059,9.79059,"WASP-101 b [label conflict across sources: ['eb', 'planet']]"
48103627,planet,exofop_toi,CP,4.56966980334873,2459283.031579,9861.07939196415,3.95361707366471,12.4399,HATS-19 b
48217457,planet,exofop_toi,KP,3.12083962396792,2459422.76782,17027.4064902025,2.40527802281124,14.3168,Kepler-488 b
48353358,planet,exofop_toi,KP,9.87868379953592,2458685.778397,1728.74538208164,1.88520417170868,12.1042,Kepler-1651 b
48448369,planet,exofop_toi,KP,0.0,2459806.508801,2097.11646682108,2.29963572728836,11.8216,one transit of Kepler-134 b at TBJD ~2806
48451130,planet,exofop_toi,KP,30.3599811785999,2459413.718798,19347.5990647253,6.08237453261554,13.7589,Kepler-486 b
48506505,planet,exofop_toi,KP,7.79421550591304,2459420.812052,2950.73571040647,0.971031114137343,11.8933,Kepler-447 b
49043968,planet,exofop_toi,CP,6.24622520490738,2460017.858526,13270.5292659393,4.25083606822295,11.6337,WASP-193 b
49254857,planet,exofop_toi,CP,10.5988743,2459317.272697,12920.0,1.638,11.6629,found in faint-star QLP search
49428710,planet,exofop_toi,CP,12.2193392429859,2459527.296517,1670.13106252132,4.88769353255069,10.6309,TOI-5174 b
49705089,planet,exofop_toi,CP,9.6578504,2459226.011756,2300.0,5.943,12.2627,found in faint-star QLP search
49735922,planet,exofop_toi,KP,6.3392677,2460226.787328,1739.0,3.02,12.1093,K2-388 b
50171060,planet,exofop_toi,KP,1.2578130051114809,2460775.325905,7385.310681614854,0.9793329893469652,10.0198,K2-31 b
50618703,planet,exofop_toi,CP,1.54835416755448,2458469.756983,926.411103200282,1.20309254441597,9.6504,L1 planet candidate
50712784,planet,exofop_toi,KP,5.4053583,2459249.035676,6770.0,4.859,10.5579,WASP-161 b
51234631,planet,exofop_toi,KP,4.1250429,2460339.400472,8804.0,4.454,10.1653,XO-4 B
51637609,planet,exofop_toi,CP,2.709631,2459849.075692,10819.0,3.282,12.1088,found in faint-star QLP search
52005579,planet,exofop_toi,CP,12.7614705843325,2459458.900535,1215.24958010682,1.04977611413834,10.1769,Gliese 12 b
52368076,planet,exofop_toi,CP,4.6517186,2460206.744249,978.0,2.709,10.1985,TOI-125 b / TOI 125.01
52640302,planet,exofop_toi,KP,1.57328484098308,2459229.48943,16875.790984932,2.42852845218543,12.0506,WASP-64 b
52689469,planet,exofop_toi,KP,3.14138245312697,2459202.042637,5433.03487257123,4.43612260038194,13.6373,HATS-66 b
53189332,planet,exofop_toi,KP,9.28970063288851,2458544.650778,6241.26190640106,5.35891550119162,10.99,"WASP-106 b [label conflict across sources: ['eb', 'planet']]"
53458803,planet,exofop_toi,KP,3.34890381843444,2459252.258036,10987.1747675208,3.35462982188189,11.8656,HATS-51 b
53498154,planet,exofop_toi,CP,13.7317565,2460355.525687,2095.0,3.831,10.0326,L1 candidate; potential multi
53728859,planet,exofop_toi,KP,3.2573898016453,2459853.92256,13770.1931363821,3.14008263299369,12.3396,HAT-P-28 b
53735810,planet,exofop_toi,KP,4.08604953569308,2458544.170492,7083.70911880668,4.54206070588441,11.248,WASP-66 b
53750200,planet,exofop_toi,KP,4.19334220896773,2459232.244495,4804.15726602902,1.82209959611083,12.2309,HATS-41 b
54002556,planet,exofop_toi,KP,35.4557945,2459099.821541,9890.0,3.867,11.6235,second candidate to confirmed planet TOI 1847.01 (confirmed planet TOI 1847.01 (NGTS-11b)
54962195,planet,exofop_toi,CP,2.59890311538331,2458544.387711,1953.26154652524,1.6635706342516,11.7602,TOI-663 b
55092869,planet,exofop_toi,KP,4.73592318960559,2459988.88442,2338.87455589106,7.08196116482889,7.3212,"KELT 11 b [label conflict across sources: ['eb', 'planet']]"
55315929,planet,exofop_toi,KP,0.719571209844274,2459526.091298,159.640398493719,1.75752191994997,8.89098,HD 80653 b
55525572,planet,exofop_toi,CP,83.896243409579,2459125.846913,1217.67232447248,13.0330846103146,9.8467,TOI-813 b; CTOI from Planet Hunters TESS
55650590,planet,exofop_toi,CP,0.736313219931196,2458325.542536,1322.54610536278,0.673685332264972,12.4312,TOI-206 b
55652896,planet,exofop_toi,CP,34.5059318313029,2458331.488563,17387.9834231409,3.82066526942235,11.5748,"TOI-216.01/TOI-216 c; clear TTVs in spoc-s1-s39 multisector [label conflict across sources: ['eb', 'planet']]"
56399553,planet,exofop_toi,KP,3.25883164155409,2459475.969231,22743.2337535779,2.22203464100639,11.5476,K2-29 b
56658270,planet,exofop_toi,CP,8.83492609575306,2459475.615758,6132.25534368024,6.24428107720681,12.8131,T Tauri host
56815340,planet,exofop_toi,KP,9.580288838391866,2459554.243825,354.20930664335646,3.139282684311792,8.56338,HD 106315 b
57984377,planet,exofop_toi,KP,2.51991455670087,2459854.549103,12429.3724558819,3.71213629233706,11.1355,WASP-1 b
58542531,planet,exofop_toi,CP,3.05752396361381,2458816.411524,1117.96381748624,1.37905031364343,9.794,L1 candidate; variable star
58824746,planet,exofop_toi,CP,10.2829582517974,2459449.353563,865.124645705015,3.53489155847534,10.7434,SG1 should clear the neighbors
58825110,planet,exofop_toi,CP,5.8588751,2459494.147012,2690.0,3.581,11.1893,found in faint-star QLP search
59843967,planet,exofop_toi,KP,2.51672571567235,2459226.05544,16406.5457432305,2.5896099209247,12.7632,HATS-4 b
60286662,planet,exofop_toi,KP,8.56232889439015,2459504.354978,4321.46948957413,3.09616846895627,13.2027,K2-271 b; marginal TESS detection
61098812,planet,exofop_toi,KP,3.69359967416772,2459684.730994,8580.43189049065,4.46618496292979,9.87229,WASP-54 b
61205803,planet,exofop_toi,KP,4.21866250280047,2459855.36278,18527.6525232176,3.25809977611189,12.7628,found in faint-star QLP search; HAT-P-51 b
61538902,planet,exofop_toi,KP,5.74813229287704,2458573.686954,12259.4473284012,2.66004829714221,11.3743,WASP-129 b
62483237,planet,exofop_toi,CP,11.0708575296637,2458334.891563,1149.7328034023,2.19376165846134,9.3636,TOI-139 b
63189173,planet,exofop_toi,KP,2.29840578874573,2459501.001669,30832.0537335049,2.08731856234237,12.8033,HAT-P-68 b
63211674,planet,exofop_toi,KP,8.60045163404611,2459422.501343,3575.66142265458,8.95052099502062,13.1981,Kepler-435 b
63283780,planet,exofop_toi,KP,7.97266437122265,2459397.430362,3581.14939225501,2.53955489036654,13.0702,Kepler-210 c
63452790,planet,exofop_toi,KP,2.68430809910922,2459392.813554,18209.9206621422,2.76833520837019,13.814,Kepler-423 b
63898957,planet,exofop_toi,CP,3.3639253966859,2458383.915624,422.061076119246,3.34304953141334,9.03971,TOI 261.01; active TFOP PC
65412605,planet,exofop_toi,CP,4.4010465,2459980.873931,6903.0,4.757,9.50712,KELT-25 b (Rodriguez Martinez et al; arxiv:1912.01017.pdf)
66561343,planet,exofop_toi,CP,10.6265837,2459219.552074,7530.0,5.415,10.9739,TFOP CP
66818296,planet,exofop_toi,KP,3.7354838,2459355.54563,17030.0,4.142,11.0261,WASP-17 b
67512645,planet,exofop_toi,CP,3.3706302672769,2459639.258654,166589.910738589,1.51839443887979,14.9046,CTOI from Kendra Nguyen (SPOC-FFI); v-shaped
67646988,planet,exofop_toi,KP,1.8817191,2459633.119867,99270.0,1.236,12.4368,"LP 261-75 b; BD from Irwin et al. 2018 with measured mass [label conflict across sources: ['eb', 'planet']]"
67666096,planet,exofop_toi,KP,2.7033942,2459635.207263,10340.0,2.927,9.43351,KELT-3 b
68007716,planet,exofop_toi,CP,5.4566563,2459244.752232,4160.0,3.783,10.9657,
68577662,planet,exofop_toi,KP,11.1684037,2459522.948827,9660.0,5.354,9.31437,K2-232 b
68952448,planet,exofop_toi,KP,4.614447835542864,2460803.328685,15541.995749023328,1.861326560021872,11.355,WASP-67 b
69356857,planet,exofop_toi,CP,4.0966887,2459440.069991,5620.0,4.557,11.7791,found in faint-star QLP search
69679391,planet,exofop_toi,KP,3.4741012,2460337.986375,15748.0,3.317,7.55216,KELT-20 b
69747919,planet,exofop_toi,KP,9.97833192740438,2459085.39112,179.224845640238,4.22817105879977,7.7275,K2-167 b
70440470,planet,exofop_toi,KP,3.0354016524572702,2458326.730861,16196.215815694455,2.8809533412746515,12.7923,WASP-112 b
70513361,planet,exofop_toi,CP,11.1452784382067,2459136.576258,566.273645051019,1.39477054541305,8.1345,validated planet
70524163,planet,exofop_toi,CP,4.3474,2459139.61885,3520.0,4.684,10.6918,CTOI from Marco Montalto
70899085,planet,exofop_toi,CP,4.0520368,2459196.115341,5512.40331926394,1.56051278519465,10.7329,LP 714-47 b
71431780,planet,exofop_toi,CP,13.7270395,2460307.768558,901.0,4.007,9.09942,
71582156,planet,exofop_toi,CP,5.49113023427399,2458843.596098,448.45164695496,1.90620984334076,9.16067,two stars in a pixel
71841620,planet,exofop_toi,KP,5.084333977843146,2460803.446331,5787.643294572753,5.084439149308691,9.9543,WASP-68 b
73228647,planet,exofop_toi,CP,2.5404679,2460066.437431,572.0,2.154,9.4628,HD 110113 b
73448352,planet,exofop_toi,KP,4.7321735,2460630.419608,8121.0,2.589,10.1868,HAT-P-47 b (https://arxiv.org/abs/1606.04556v1
73540072,planet,exofop_toi,CP,1.2436239,2459690.743436,1790.0,1.211,11.3719,possible slight odd-even
